6.3917 	INFO 	Loaded monitor calibration from ['2026_01_13 13:02']
6.4025 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1600]. Using actual size
6.7450 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
6.7450 	INFO 	OpenGL version supported by driver is 4..
6.7728 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012B958DBF70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012B958DBF10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000012B9E970430>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7729 	EXP 	window1: backgroundImage = ''
6.7729 	EXP 	window1: backgroundFit = 'none'
7.1306 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.1306 	EXP 	window1: recordFrameIntervals = False
7.4252 	EXP 	window1: recordFrameIntervals = True
7.7755 	EXP 	Screen (0) actual frame rate measured at 59.67Hz
7.7755 	EXP 	window1: recordFrameIntervals = False
7.8186 	INFO 	keyboard.Keyboard is using ptb backend.
7.8186 	EXP 	exp_sofc: status = STARTED
