13.2133 	INFO 	Loaded monitor calibration from ['2026_01_13 13:02']
13.2252 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1600]. Using actual size
13.5276 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
13.5276 	INFO 	OpenGL version supported by driver is 4..
13.5520 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D4AE6AA40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D4AE6AAA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000013D4ADB6D40>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5520 	EXP 	window1: backgroundImage = ''
13.5520 	EXP 	window1: backgroundFit = 'none'
13.8726 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.8727 	EXP 	window1: recordFrameIntervals = False
14.0558 	EXP 	window1: recordFrameIntervals = True
14.2414 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
14.2414 	EXP 	window1: recordFrameIntervals = False
14.2866 	INFO 	keyboard.Keyboard is using ptb backend.
14.2867 	EXP 	exp_sofc: status = STARTED
14.4081 	EXP 	Created text_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_instruction', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
